,xx01zvns2b,xx01zvns2b,xx01zvns2b,a71ev2a,a71ev2a,a71ev2a,d68ev3c,d68ev3c,d68ev3c
,openbind_xx01zvns2b_c2_hit_analogues_85percent,openbind_xx01zvns2b_c2_hit_analogues_90percent,openbind_xx01zvns2b_c2_hit_analogues_95percent,openbind_a71ev2a_c2_hit_analogues_85percent,openbind_a71ev2a_c2_hit_analogues_90percent,openbind_a71ev2a_c2_hit_analogues_95percent,openbind_d68ev3c_c2_hit_analogues_85percent,openbind_d68ev3c_c2_hit_analogues_90percent,openbind_d68ev3c_c2_hit_analogues_95percent
smiles,,,,,,,,,
CCN(CC)C(=O)C1CC(O)CCN1,False,False,False,True,False,False,False,False,False
CC1CCCN(C(=O)C=CC(=O)O)C1,False,False,False,True,False,False,False,False,False
CCC(CC)C(=O)N1CCCCC1,False,False,False,True,False,False,False,False,False
O=Cc1ccc(OCCO)cc1Br,False,False,False,True,False,False,False,False,False
COCCOc1ccccc1C(=O)O,False,False,False,True,False,False,True,False,False
Cc1ccc(C)c(OCCC(=O)O)c1,False,False,False,True,False,False,False,False,False
O=Cc1cc(Br)ccc1OC(F)F,False,False,False,True,False,False,False,False,False
Cc1ccc(OCC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
Cc1ccccc1OCCCC(=O)O,False,False,False,True,False,False,True,False,False
CCOc1ccccc1CCC(=O)O,False,False,False,True,False,False,True,False,False
CCCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
O=Cc1cc(Br)ccc1OCC(=O)O,False,False,False,True,True,False,True,False,False
CC(C)Oc1cc(Br)ccc1C(=O)O,False,False,False,True,False,False,False,False,False
CCOCCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
COc1cc(Br)ccc1C(=O)O,False,False,False,True,True,False,True,True,True
O=Cc1ccccc1OCCC(=O)O,False,False,False,True,False,False,True,False,False
CCc1ccc(O)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
COC(=O)c1cc(Br)ccc1O,False,False,False,True,False,False,True,True,False
O=C(O)C(=O)c1ccc(Br)cc1O,False,False,False,True,False,False,False,False,False
COc1ccc(Br)cc1C(=O)CBr,False,False,False,True,False,False,False,False,False
CC(C)Oc1ccccc1C(=O)O,False,False,False,True,False,False,True,False,False
COc1ccc(Br)cc1CCC(=O)O,False,False,False,True,True,True,True,False,False
COc1ccc(C=O)c(OCC(=O)O)c1,False,False,False,True,False,False,False,False,False
O=Cc1ccc(OCC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
CC(=O)c1ccccc1OCC(=O)O,False,False,False,True,False,False,False,False,False
COc1c(Br)cccc1C(=O)O,False,False,False,True,False,False,True,False,False
CC(C)c1ccccc1OCCC(=O)O,False,False,False,True,False,False,False,False,False
Cc1ccc(C)c(OCCCCC(=O)O)c1,False,False,False,True,False,False,False,False,False
CC(=O)c1ccc(Br)cc1O,False,False,False,True,False,False,True,True,False
COC(=O)c1ccc(OC)cc1O,False,False,False,True,False,False,True,False,False
CC(C(=O)O)c1ccc(Br)cc1,False,False,False,True,False,False,False,False,False
CC(Cc1ccc(Br)cc1)C(=O)O,False,False,False,True,False,False,False,False,False
Cc1ccc(C)c(OCC(=O)O)c1,False,False,False,True,False,False,False,False,False
COC(=O)c1ccccc1OCCBr,False,False,False,True,False,False,False,False,False
CCCOc1ccc(Br)cc1CO,False,False,False,True,False,False,True,False,False
COc1ccc(Br)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
COc1cc(Br)ccc1CCC(=O)O,False,False,False,True,True,True,True,False,False
COc1cc(Br)ccc1CCCCl,False,False,False,True,False,False,False,False,False
COc1ccc(C(=O)O)c(OC)c1,False,False,False,True,False,False,True,False,False
COC(=O)c1ccc(Br)cc1OC,False,False,False,True,True,False,True,True,False
COc1cc(CO)ccc1C(=O)O,False,False,False,True,False,False,True,False,False
COc1ccc(O)cc1C(=O)O,False,False,False,True,False,False,True,False,False
Cc1ccc(CC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
COc1cc(C)ccc1C(=O)O,False,False,False,True,False,False,True,False,False
CCc1ccc(C(=O)O)c(O)c1,False,False,False,True,False,False,True,False,False
COC(=O)Cc1ccc(C#N)cc1O,False,False,False,True,False,False,False,False,False
COC(=O)c1ccc(O)cc1OC,False,False,False,True,False,False,True,False,False
COC(=O)c1ccc(Br)cc1O,False,False,False,True,True,False,True,True,True
C#CCOc1cc(Br)ccc1C(=O)OC,False,False,False,True,False,False,True,False,False
NCCc1ccc(C(=O)O)cc1O,False,False,False,True,False,False,False,False,False
COC(=O)C(C)c1ccc(Br)cc1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1cccc(OC)c1O,False,False,False,True,False,False,False,False,False
CC(C)Oc1ccc(Br)cc1C=O,False,False,False,True,True,False,False,False,False
CCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,True,False,False
CCCCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(OC)cc1O,False,False,False,True,False,False,False,False,False
COc1cc(CC(=O)O)ccc1O,False,False,False,True,False,False,False,False,False
O=C(O)CCc1ccc(O)cc1O,False,False,False,True,True,False,False,False,False
Cc1ccc(OCCC(=O)O)c(C)c1,False,False,False,True,False,False,False,False,False
CCc1ccccc1OCC(=O)O,False,False,False,True,False,False,True,False,False
COc1ccc(C=O)cc1COC(C)=O,False,False,False,True,False,False,False,False,False
Cc1ccc(OCCCC(=O)O)c(C)c1,False,False,False,True,False,False,False,False,False
Cc1ccc(CC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
COc1cc(C(=O)O)ccc1C,False,False,False,True,False,False,True,False,False
COc1ccc(OC)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
COc1cc(Br)ccc1CCCN,False,False,False,True,False,False,False,False,False
COC(=O)CCCOc1ccc(Br)cc1C,False,False,False,True,True,False,False,False,False
COc1cc(CCC(=O)O)ccc1O,False,False,False,True,False,False,False,False,False
O=C(O)Cc1cc(Br)ccc1Br,False,False,False,True,False,False,False,False,False
N#Cc1c(Br)cccc1OCC(=O)O,False,False,False,True,False,False,False,False,False
CC(=O)Oc1ccccc1C(C)=O,False,False,False,True,False,False,False,False,False
CCc1cc(C(=O)O)ccc1O,False,False,False,True,False,False,True,False,False
COc1ccc(CCC(=O)O)c(OC)c1,False,False,False,True,False,False,False,False,False
CC(Oc1ccc(Br)cc1)C(=O)O,False,False,False,True,False,False,False,False,False
COc1ccc(CCC(=O)O)c(Br)c1,False,False,False,True,True,False,False,False,False
COc1cc(Br)cc(OC)c1CO,False,False,False,True,False,False,False,False,False
Cc1cccc(CC(=O)O)c1Br,False,False,False,True,False,False,False,False,False
O=C(O)Cc1ccc(Br)c(Br)c1,False,False,False,True,False,False,False,False,False
CCC(C(=O)O)c1ccc(Br)cc1,False,False,False,True,False,False,False,False,False
COc1ccc(CC(=O)O)cc1O,False,False,False,True,False,False,False,False,False
COc1ccc(C=O)cc1C(=O)O,False,False,False,True,False,False,True,False,False
COc1ccc(CC(=O)O)cc1Br,False,False,False,True,True,False,False,False,False
COc1cc(C(=O)O)ccc1CO,False,False,False,True,False,False,True,False,False
COc1ccc(C)cc1C(=O)O,False,False,False,True,False,False,True,False,False
COc1cc(CBr)ccc1C(=O)O,False,False,False,True,False,False,True,False,False
Cc1cc(OCC(=O)O)ccc1Br,False,False,False,True,False,False,False,False,False
COc1cc(Br)cc(C(=O)O)c1,False,False,False,True,False,False,True,False,False
COc1ccc(C(=O)O)cc1C=O,False,False,False,True,False,False,True,False,False
COC(=O)c1cc(C=O)ccc1O,False,False,False,True,False,False,True,False,False
O=Cc1ccc(Br)cc1OC(F)F,False,False,False,True,False,False,False,False,False
COc1ccccc1CCCC(=O)O,False,False,False,True,False,False,True,False,False
Cc1ccc(CCC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
COc1ccc(C)cc1C=CC(=O)O,False,False,False,True,False,False,False,False,False
COC(=O)C(C)c1cccc(Br)c1,False,False,False,True,False,False,False,False,False
COc1ccc(O)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
COC(=O)c1ccc(Br)c(OC)c1,False,False,False,True,False,False,False,False,False
CCOc1ccc(C=O)cc1C(=O)O,False,False,False,True,False,False,False,False,False
Cc1cccc(CCC(=O)O)c1Br,False,False,False,True,False,False,False,False,False
O=C(O)CCc1ccc(Br)cc1Br,False,False,False,True,False,False,False,False,False
COc1cc(CCC(=O)O)ccc1C,False,False,False,True,True,False,False,False,False
COc1cc(Cl)ccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
Cc1ccc(Br)cc1CCC(=O)O,False,False,False,True,False,False,False,False,False
O=C(O)CCc1ccc(O)c(O)c1,False,False,False,True,False,False,False,False,False
COc1cc(Br)ccc1CCCO,False,False,False,True,False,False,False,False,False
Cc1ccc(OCC(=O)O)cc1Br,False,False,False,True,True,False,False,False,False
COc1cc(CC(=O)O)ccc1C,False,False,False,True,True,False,False,False,False
COc1ccccc1C(C)CC(=O)O,False,False,False,True,False,False,False,False,False
CCc1cc(C(=O)O)ccc1OC,False,False,False,True,False,False,True,False,False
COc1cccc(CCC(=O)O)c1Br,False,False,False,True,False,False,False,False,False
O=C(O)CCCCc1ccccc1O,False,False,False,True,False,False,True,False,False
CC(C)c1ccc(Br)cc1O,False,False,False,True,False,False,True,False,False
COc1ccc(C(=O)O)cc1C,False,False,False,True,False,False,True,False,False
O=C(O)Cc1cc(O)cc(Br)c1,False,False,False,True,False,False,False,False,False
CCc1ccc(C(=O)O)c(OC)c1,False,False,False,True,False,False,True,False,False
COc1ccc(CO)cc1C(=O)O,False,False,False,True,False,False,True,False,False
CC(C)Oc1ccccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
CC(Cc1ccc(O)cc1)C(=O)O,False,False,False,True,False,False,False,False,False
CC(C(=O)O)c1ccccc1O,False,False,False,True,False,False,False,False,False
O=C(O)CCc1c(O)cccc1Br,False,False,False,True,True,True,True,False,False
COc1cccc(CC(=O)O)c1Br,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(Br)c(C)c1,False,False,False,True,False,False,False,False,False
O=C(O)CCc1ccc(Cl)cc1O,False,False,False,True,False,False,False,False,False
O=C([O-])COc1ccc(Br)cc1CO,False,False,False,True,True,False,True,False,False
COc1ccc(OCC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
COc1cc(CCC(=O)O)ccc1Br,False,False,False,True,False,False,False,False,False
COc1ccc(Br)cc1CC(C)=O,False,False,False,True,True,False,False,False,False
O=C(O)Cc1cc(O)ccc1Br,False,False,False,True,False,False,False,False,False
COc1cccc(Br)c1C(=O)O,False,False,False,True,False,False,True,True,False
Cc1ccc(Br)cc1CCCC(=O)O,False,False,False,True,False,False,False,False,False
Cc1cccc(Br)c1OCC(=O)O,False,False,False,True,True,False,True,False,False
COc1cccc(Br)c1CCC(=O)O,False,False,False,True,True,False,True,False,False
COc1cc(Br)ccc1OCC(=O)O,False,False,False,True,False,False,False,False,False
O=Cc1cc(CCC(=O)O)ccc1O,False,False,False,True,True,False,False,False,False
CC(Cc1cccc(O)c1)C(=O)O,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccccc1OC,False,False,False,True,False,False,False,False,False
COC(=O)CCCc1ccccc1OC,False,False,False,True,False,False,False,False,False
COc1ccc(CCC(=O)O)cc1C,False,False,False,True,True,False,False,False,False
COc1cncc(Br)c1CCC(=O)O,False,False,False,True,False,False,False,False,False
CCOCc1ccc(O)c(C(=O)[O-])c1,False,False,False,True,False,False,True,False,False
COc1cc(OCC(=O)O)ccc1C=O,False,False,False,True,False,False,False,False,False
CC(C)=CCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
COc1ccc(Br)cc1C(=O)O,False,False,False,True,True,False,True,True,False
COC(=O)CCc1ccc(O)c(C)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(O)c(C)c1,False,False,False,True,True,False,False,False,False
O=Cc1ccc(Br)cc1OC1CC1,False,False,False,True,False,False,False,False,False
CCOC(=O)Cc1ccc(O)c(C)c1,False,False,False,True,False,False,False,False,False
COc1ccc(CC(=O)O)cc1C,False,False,False,True,True,False,False,False,False
COc1c(Br)cccc1CCC(=O)O,False,False,False,True,True,False,False,False,False
COc1ccc(Br)c(CCC(=O)O)c1,False,False,False,True,True,False,False,False,False
O=Cc1ccc(CC(=O)O)cc1O,False,False,False,True,True,False,False,False,False
COC(=O)c1ccc(C=O)c(O)c1,False,False,False,True,False,False,True,False,False
COc1cc(Br)cc(OC)c1C=O,False,False,False,True,False,False,False,False,False
CC(CC(=O)O)c1cccc(Br)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1cc(O)ccc1Br,False,False,False,True,True,False,False,False,False
Cc1cc(CC(=O)O)ccc1CO,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(Br)c(O)c1,False,False,False,True,True,False,False,False,False
O=C(O)Cc1ccc(Br)c(O)c1,False,False,False,True,False,False,False,False,False
CCOc1ccc(Br)cc1C=CC(=O)O,False,False,False,True,False,False,False,False,False
CCOC(=O)COc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
COc1ccccc1CC(=O)O,False,False,False,True,False,False,False,False,False
O=C(O)c1cc(Br)ccc1O,False,False,False,True,False,False,True,True,True
CCc1ccccc1OCCC(=O)O,False,False,False,True,False,False,True,False,False
Cc1cc(CC(=O)O)ccc1Br,False,False,False,True,False,False,False,False,False
COc1ccc(Br)cc1C=CC(=O)O,False,False,False,True,True,False,False,False,False
COc1ccc(Br)c(OCC(=O)O)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(O)c(C=O)c1,False,False,False,True,False,False,False,False,False
C#Cc1ccc(C(=O)O)c(OC)c1,False,False,False,True,False,False,True,False,False
C#CCOc1cc(Br)ccc1C=O,False,False,False,True,False,False,True,False,False
CCCOc1cc(Br)ccc1CBr,False,False,False,True,False,False,False,False,False
CC(C)Oc1ccc(C=O)cc1Br,False,False,False,True,False,False,False,False,False
CCOC(=O)Cc1ccc(CO)c(OC)c1,False,False,False,True,False,False,False,False,False
N#CCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,True,False,False
C#CCOc1ccc(Br)cc1C=O,False,False,False,True,False,False,False,False,False
COCOc1cc(Br)ccc1C=O,False,False,False,True,False,False,True,False,False
COC(=O)Cc1ccc(Br)cc1C,False,False,False,True,False,False,False,False,False
COc1cc(C(=O)O)ccc1C=O,False,False,False,True,False,False,True,False,False
O=Cc1cc(C(=O)O)ccc1O,False,False,False,True,False,False,True,False,False
Cc1ccc(Br)c(CCC(=O)O)c1,False,False,False,True,False,False,False,False,False
Cc1c(Br)cccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
COc1ccc(CCC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
Cc1cc(CCC(=O)O)ccc1Br,False,False,False,True,False,False,False,False,False
N#Cc1cc(CC(=O)O)ccc1Br,False,False,False,True,False,False,False,False,False
CC(CC(=O)O)c1ccccc1Br,False,False,False,True,False,False,False,False,False
Cc1ccc(OCCC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
CC(Oc1cccc(Br)c1)C(=O)O,False,False,False,True,False,False,False,False,False
O=Cc1ccc(O)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
O=C(O)Cc1ccc(Br)cc1O,False,False,False,True,True,True,True,True,False
COc1ccc(Br)c(CC(=O)O)c1,False,False,False,True,True,False,False,False,False
Cc1cc(Br)ccc1OCC(=O)O,False,False,False,True,True,False,True,False,False
COc1ccc(OCC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
O=C(O)CCc1cccc(Br)c1O,False,False,False,True,True,False,True,False,False
Cc1ccc(Br)c(CC(=O)O)c1,False,False,False,True,False,False,False,False,False
COc1cc(Br)cc(CC(=O)O)c1,False,False,False,True,False,False,False,False,False
COc1ccc(CCC(=O)O)cc1O,False,False,False,True,False,False,False,False,False
CC(C)COc1ccccc1C(=O)O,False,False,False,True,False,False,False,False,False
Cc1cccc(C)c1OCCC(=O)O,False,False,False,True,False,False,False,False,False
CCOc1cc(C(=O)O)ccc1C,False,False,False,True,False,False,True,False,False
Cc1ccc(CC(=O)O)cc1O,False,False,False,True,False,False,False,False,False
Cc1cccc(OCCC(=O)O)c1C,False,False,False,True,False,False,False,False,False
Cc1cc(Br)ccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
COc1ccc(C)cc1CCC(=O)O,False,False,False,True,True,False,False,False,False
COc1ccccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
COc1ccc(F)cc1CCC(=O)O,False,False,False,True,False,False,False,False,False
CCOc1ccc(C)cc1C(=O)O,False,False,False,True,False,False,True,False,False
Cc1ccc(O)c(CC(=O)O)c1,False,False,False,True,False,False,False,False,False
COc1cc(C)ccc1CCC(=O)O,False,False,False,True,True,False,False,False,False
COc1cccc(CCC(=O)O)c1C,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(C)c(C)c1,False,False,False,True,False,False,False,False,False
O=Cc1ccc(OCC(=O)O)cc1O,False,False,False,True,False,False,False,False,False
Cc1cc(CC(=O)O)ccc1CBr,False,False,False,True,False,False,False,False,False
COc1cc(Br)ccc1C(C)=O,False,False,False,True,False,False,True,False,False
COc1cc(CC(=O)O)ccc1Br,False,False,False,True,True,False,False,False,False
Cc1ccc(CCC(=O)O)c(Br)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(Br)c(OC)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1ccc(C)c(Br)c1,False,False,False,True,False,False,False,False,False
N#Cc1ccc(OCC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
CC(C)c1ccccc1OCC(=O)O,False,False,False,True,False,False,False,False,False
CCC(C(=O)O)c1cccc(Br)c1,False,False,False,True,False,False,False,False,False
COc1c(C)cccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
COC(=O)c1cc(CO)ccc1O,False,False,False,True,False,False,True,False,False
COC(=O)Cc1cc(C)ccc1Br,False,False,False,True,False,False,False,False,False
CCc1cc(C(=O)OC)ccc1O,False,False,False,True,False,False,True,False,False
COC(=O)c1cc(OC)ccc1O,False,False,False,True,False,False,True,False,False
COC(=O)c1c(Br)cccc1OC,False,False,False,True,False,False,True,False,False
O=C(O)CCc1cc(O)cc(Br)c1,False,False,False,True,False,False,False,False,False
O=Cc1cc(CC(=O)O)ccc1O,False,False,False,True,True,False,False,False,False
COc1ccc(CC(=O)O)c(O)c1,False,False,False,True,True,False,False,False,False
C#Cc1ccc(OC)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
Cc1cc(CC(=O)O)ccc1O,False,False,False,True,False,False,False,False,False
COc1ccc(CC(=O)O)c(Br)c1,False,False,False,True,True,False,False,False,False
COc1cc(Br)ccc1C(N)CO,False,False,False,True,False,False,False,False,False
Cc1ccc(Br)c(OCC(=O)O)c1,False,False,False,True,False,False,False,False,False
COC(=O)c1ccc(C)cc1OC,False,False,False,True,False,False,True,False,False
CCOC(=O)Cc1ccccc1O,False,False,False,True,False,False,False,False,False
O=C(O)Cc1ccc(Br)cc1Br,False,False,False,True,False,False,False,False,False
CCc1ccc(OC)c(C(=O)O)c1,False,False,False,True,False,False,True,False,False
CCc1ccc(C(=O)O)cc1OC,False,False,False,True,False,False,True,False,False
CCOC(=O)c1ccc(C)c(O)c1,False,False,False,True,False,False,True,False,False
Cc1cccc(C)c1OCC(=O)O,False,False,False,True,False,False,False,False,False
COc1ccc(CCCC(=O)O)c(OC)c1,False,False,False,True,False,False,False,False,False
COC(=O)Cc1cc(Br)ccc1C,False,False,False,True,False,False,False,False,False
COc1ccc(C(=O)O)c(Br)c1,False,False,False,True,False,False,True,True,False
COc1ccccc1CC(C)CC(=O)O,False,False,False,True,False,False,False,False,False
CC(C(=O)O)c1cccc(Br)c1,False,False,False,True,False,False,False,False,False
COc1ccc(Cl)cc1CCC(=O)O,False,False,False,True,False,False,False,False,False
COc1cccc(OC)c1CCC(=O)O,False,False,False,True,False,False,False,False,False
O=C(O)CCc1cccc(O)c1O,False,False,False,True,False,False,False,False,False
O=Cc1cc(C=CC(=O)O)ccc1O,False,False,False,True,False,False,False,False,False
O=C(O)Cc1ccc(O)cc1O,False,False,False,True,False,False,False,False,False
C#CCOc1cccc(Br)c1C=O,False,False,False,True,False,False,True,False,False
O=Cc1cc(OCC(=O)O)ccc1O,False,False,False,True,False,False,False,False,False
O=C(O)CCc1cc(Br)ccc1I,False,False,False,True,False,False,False,False,False
CCc1cccc(C)c1OCC(=O)O,False,False,False,True,False,False,False,False,False
C#CCOc1cc(Br)cc(C(=O)O)c1,False,False,False,True,False,False,False,False,False
CCCOc1cc(C)ccc1C(=O)O,False,False,False,True,False,False,False,False,False
COC(=O)Cc1cc(Br)ccc1O,False,False,False,True,True,True,True,False,False
CC(=O)Oc1ccccc1C(=O)O,False,False,False,True,False,False,True,False,False
O=C(O)Cc1ccc(O)c(Br)c1,False,False,False,True,False,False,False,False,False
COc1ccc(CCC(=O)O)c(C)c1,False,False,False,True,False,False,False,False,False
COc1cc(C#N)ccc1CCC(=O)O,False,False,False,True,False,False,False,False,False
O=C(O)Cc1c(Br)cccc1Br,False,False,False,True,False,False,False,False,False
O=C(O)Cc1cc(Br)ccc1O,False,False,False,True,True,False,True,False,False
COc1ccc(C)c(CCC(=O)O)c1,False,False,False,True,False,False,False,False,False
COc1ccc(C#N)cc1C(=O)O,False,False,False,True,False,False,False,False,False
O=C(O)c1c(O)cccc1Br,False,False,False,True,False,False,True,True,True
O=Cc1ccc(OCC(=O)O)cc1Br,False,False,False,True,False,False,False,False,False
