compound_id,smiles,inchikey,required_amount_mg,quoted_amount_mg,quote_id,quote_supplier,quote_catalogue,quote_entry,quote_price,quote_currency,quote_lead_time_days,quoted_purity,quoted_smiles,quote_date,num_downstream_products,num_downstream_reaction_types,num_downstream_reactions,num_downstream (Amidation),num_downstream (Steglich_esterification),num_downstream (N-nucleophilic_aromatic_substitution),num_downstream (Reductive_amination),num_downstream (Mitsunobu_reaction_with_amine_alcohol_and_thioalcohol),num_downstream (Ester_amidation),downstream_product_ids,downstream_reaction_types,downstream_reaction_ids
139750,Cc1ccnc2c(Cl)ccc(N)c12,ODFKEXAFOJGESD-UHFFFAOYSA-N,26.0,26.0,,Enamine,,EN300-8134159,114.4,EUR,,,Cc1ccnc2c(Cl)ccc(N)c12,2025-12-01,26,1,26,26.0,,,,,,"{139782, 139911, 139785, 140043, 139921, 139924, 140055, 140189, 139937, 140200, 140211, 139832, 140095, 139994, 140381, 140137, 140393, 140141, 140143, 140402, 139764, 139893, 139768, 139899, 139774, 140027}",{'Amidation'},"{8725, 9112, 8868, 9124, 8872, 8874, 9133, 8495, 8624, 8499, 8630, 8758, 8505, 8513, 8642, 8516, 8774, 8652, 8655, 8786, 8920, 8668, 8931, 8942, 8563, 8826}"
139487,O=C(O)c1sccc1Br,VQQLWBUTTMNMFT-UHFFFAOYSA-N,1.0,1.0,401,Enamine,,EN300-42764,14.0,EUR,,,O=C(O)c1sccc1Br,2025-12-01,1,1,1,1.0,,,,,,{139768},{'Amidation'},{8499}
139489,O=C(O)c1sccc1F,WPHRBUAOSDHRDS-UHFFFAOYSA-N,1.0,1.0,402,Enamine,,EN300-99855,14.0,EUR,,,O=C(O)c1sccc1F,2025-12-01,1,1,1,1.0,,,,,,{139774},{'Amidation'},{8505}
139492,O=C(O)c1sccc1Cl,BXEAAHIHFFIMIE-UHFFFAOYSA-N,1.0,1.0,405,Enamine,,EN300-100229,14.0,EUR,,,O=C(O)c1sccc1Cl,2025-12-01,1,1,1,1.0,,,,,,{139782},{'Amidation'},{8513}
139493,N#Cc1ccsc1C(=O)O,AHKYFPXBUQSQAK-UHFFFAOYSA-N,1.0,1.0,406,Enamine,,EN300-60920,15.0,EUR,,,N#Cc1ccsc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139785},{'Amidation'},{8516}
139522,O=Cc1ccsc1C(=O)O,RUNMORKVPCSMTK-UHFFFAOYSA-N,2.0,10.0,2491,Enamine,,EN300-121120,45.0,EUR,,,O=Cc1ccsc1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139832, 139831}",{'Amidation'},"{8562, 8563}"
139749,Nc1c(Br)cc(Cl)c2ncccc12,DYJILNJSHZEJIE-UHFFFAOYSA-N,16.0,16.0,,Enamine,,EN300-52125836,80.0,EUR,,,Nc1c(Br)cc(Cl)c2ncccc12,2025-12-01,16,1,16,16.0,,,,,,"{140199, 140136, 140392, 140042, 140140, 139885, 140401, 140210, 139923, 139892, 140054, 139831, 139993, 139898, 140380, 140062}",{'Amidation'},"{8930, 8867, 9123, 8773, 8871, 8616, 9132, 8941, 8654, 8623, 8785, 8562, 8724, 8629, 9111, 8793}"
139543,O=C(O)c1sccc1CO,PRAILKFQHXJMPE-UHFFFAOYSA-N,1.0,1.0,409,Enamine,,EN300-1273289,28.0,EUR,,,O=C(O)c1sccc1CO,2025-12-01,1,1,1,1.0,,,,,,{139885},{'Amidation'},{8616}
139546,O=C(O)c1sccc1CF,WQXUVFCSZSYPQY-UHFFFAOYSA-N,2.0,10.0,2494,Enamine,,EN300-4174051,69.0,EUR,,,O=C(O)c1sccc1CF,2025-12-01,2,1,2,2.0,,,,,,"{139892, 139893}",{'Amidation'},"{8624, 8623}"
139548,O=C(O)c1sccc1CCl,IULHMWOIXROEGA-UHFFFAOYSA-N,2.0,10.0,2495,Enamine,,EN300-2993983,51.0,EUR,,,O=C(O)c1sccc1CCl,2025-12-01,2,1,2,2.0,,,,,,"{139898, 139899}",{'Amidation'},"{8629, 8630}"
139553,CC(C)c1ccsc1C(=O)O,CGMGPCMCOGRNSC-UHFFFAOYSA-N,1.0,1.0,412,Enamine,,EN300-51047,15.0,EUR,,,CC(C)c1ccsc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139911},{'Amidation'},{8642}
139557,O=C(O)c1sccc1C(F)F,DAQBXAMVSOIJCO-UHFFFAOYSA-N,1.0,1.0,413,Enamine,,EN300-335898,15.0,EUR,,,O=C(O)c1sccc1C(F)F,2025-12-01,1,1,1,1.0,,,,,,{139921},{'Amidation'},{8652}
139558,N#CCc1ccsc1C(=O)O,NANWJZXDOOIELU-UHFFFAOYSA-N,2.0,10.0,2498,Enamine,,EN300-343987,67.0,EUR,,,N#CCc1ccsc1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139923, 139924}",{'Amidation'},"{8654, 8655}"
139564,CCOc1ccsc1C(=O)O,FTKDCOINUAYGTC-UHFFFAOYSA-N,1.0,1.0,415,Enamine,,EN300-251693,14.0,EUR,,,CCOc1ccsc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{139937},{'Amidation'},{8668}
139591,COCc1ccsc1C(=O)O,VTPSECJXISSDQS-UHFFFAOYSA-N,2.0,10.0,2500,Enamine,,EN300-128199,47.0,EUR,,,COCc1ccsc1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{139993, 139994}",{'Amidation'},"{8724, 8725}"
139606,Cc1cc(CO)c(C(=O)O)s1,RMILSBIHCBUJBW-UHFFFAOYSA-N,1.0,1.0,417,Enamine,,EN300-36279332,42.0,EUR,,,Cc1cc(CO)c(C(=O)O)s1,2025-12-01,1,1,1,1.0,,,,,,{140027},{'Amidation'},{8758}
139611,CN(C)Cc1ccsc1C(=O)O,ZDKXYLMFGMDYBT-UHFFFAOYSA-N,2.0,10.0,2502,Enamine,,EN300-105330,55.0,EUR,,,CN(C)Cc1ccsc1C(=O)O.Cl,2025-12-01,2,1,2,2.0,,,,,,"{140042, 140043}",{'Amidation'},"{8773, 8774}"
139615,O=C(O)c1sccc1OC(F)F,ACQJRBMWSRPAPD-UHFFFAOYSA-N,2.0,10.0,2503,Enamine,,EN300-70063,18.0,EUR,,,O=C(O)c1sccc1OC(F)F,2025-12-01,2,1,2,2.0,,,,,,"{140054, 140055}",{'Amidation'},"{8785, 8786}"
139618,COC(=O)c1sccc1C(=O)O,XLKOQFSMGITOGW-UHFFFAOYSA-N,1.0,1.0,420,Enamine,,EN300-722371,14.0,EUR,,,COC(=O)c1sccc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{140062},{'Amidation'},{8793}
139630,O=C(O)c1scc2c1CCCC2,ZBNTUDLPJCXPNF-UHFFFAOYSA-N,1.0,1.0,421,Enamine,,EN300-216829,14.0,EUR,,,O=C(O)c1scc2c1CCCC2,2025-12-01,1,1,1,1.0,,,,,,{140095},{'Amidation'},{8826}
139647,O=C(O)c1sccc1SC(F)F,ONSJSDSGEMOCPN-UHFFFAOYSA-N,2.0,10.0,2506,Enamine,,EN300-71847,24.0,EUR,,,O=C(O)c1sccc1SC(F)F,2025-12-01,2,1,2,2.0,,,,,,"{140136, 140137}",{'Amidation'},"{8867, 8868}"
139649,NS(=O)(=O)c1ccsc1C(=O)O,NRAVSUNXRBRPRE-UHFFFAOYSA-N,2.0,10.0,2507,Enamine,,EN300-24419,15.0,EUR,,,NS(=O)(=O)c1ccsc1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{140140, 140141}",{'Amidation'},"{8872, 8871}"
139650,CC(C)(C)c1ccsc1C(=O)O,DKKRAYDNEYNKOV-UHFFFAOYSA-N,1.0,1.0,424,Enamine,,EN300-51080,57.0,EUR,,,CC(C)(C)c1ccsc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{140143},{'Amidation'},{8874}
139667,CS(=O)(=O)c1ccsc1C(=O)O,PQXRSCJVSJHFCH-UHFFFAOYSA-N,1.0,1.0,425,Enamine,,EN300-71660,23.0,EUR,,,CS(=O)(=O)c1ccsc1C(=O)O,2025-12-01,1,1,1,1.0,,,,,,{140189},{'Amidation'},{8920}
139672,CS(=O)(=O)Nc1ccsc1C(=O)O,NKUCNZKDJQOJFT-UHFFFAOYSA-N,2.0,10.0,2510,Enamine,,EN300-43465,14.0,EUR,,,CS(=O)(=O)Nc1ccsc1C(=O)O,2025-12-01,2,1,2,2.0,,,,,,"{140200, 140199}",{'Amidation'},"{8930, 8931}"
139676,O=C(O)c1sccc1-n1cnnn1,QMLXLTOFAKJSEQ-UHFFFAOYSA-N,2.0,10.0,2511,Enamine,,EN300-36731,18.0,EUR,,,O=C(O)c1sccc1-n1cnnn1,2025-12-01,2,1,2,2.0,,,,,,"{140210, 140211}",{'Amidation'},"{8941, 8942}"
139738,Cc1csc(C(=O)O)c1C(F)(F)F,PXTWRWNCWXLWTL-UHFFFAOYSA-N,2.0,10.0,2512,Enamine,,EN300-52402029,62.0,EUR,,,Cc1csc(C(=O)O)c1C(F)(F)F,2025-12-01,2,1,2,2.0,,,,,,"{140380, 140381}",{'Amidation'},"{9112, 9111}"
139743,O=C(O)c1sccc1-c1ccsc1,JJBZTXXKIWKYRF-UHFFFAOYSA-N,2.0,10.0,2513,Enamine,,EN300-745537,69.0,EUR,,,O=C(O)c1sccc1-c1ccsc1,2025-12-01,2,1,2,2.0,,,,,,"{140392, 140393}",{'Amidation'},"{9123, 9124}"
139747,O=C(O)c1sccc1-n1ccnn1,BOZOINXKHGGUHQ-UHFFFAOYSA-N,2.0,10.0,2514,Enamine,,EN300-138728,14.0,EUR,,,O=C(O)c1sccc1-n1ccnn1,2025-12-01,2,1,2,2.0,,,,,,"{140401, 140402}",{'Amidation'},"{9132, 9133}"
140427,CCCOc1nc2ccccc2cc1C(=O)O,OKXRKSVCQCZTEZ-UHFFFAOYSA-N,6.0,10.0,2515,Enamine,,EN300-647961,47.0,EUR,,,CCCOc1nc2ccccc2cc1C(=O)O,2025-12-01,6,1,6,,,,6.0,,,"{140512, 140481, 140482, 140486, 140489, 140476}",{'Reductive_amination'},"{9186, 9155, 9156, 9160, 9163, 9150}"
140432,CN1C2CNCC1C2,JOWAQVQRALBJGS-UHFFFAOYSA-N,2.0,10.0,2516,Enamine,,EN300-7563740,78.0,EUR,,,CN1C2CNCC1C2.Cl.Cl,2025-12-01,2,1,2,,,,2.0,,,"{140476, 140479}",{'Reductive_amination'},"{9153, 9150}"
140428,CCCOc1nc2ccc(F)cc2cc1C(=O)O,OKKBJXASAJKOAC-UHFFFAOYSA-N,4.0,10.0,2517,Enamine,,EN300-703747,52.0,EUR,,,CCCOc1nc2ccc(F)cc2cc1C(=O)O,2025-12-01,4,1,4,,,,4.0,,,"{140491, 140493, 140507, 140479}",{'Reductive_amination'},"{9181, 9153, 9165, 9167}"
140434,NC1CN2CCC1CC2,REUAXQZIRFXQML-UHFFFAOYSA-N,2.0,10.0,2518,Enamine,,EN300-6766360,14.0,EUR,,,Cl.Cl.N[C@H]1CN2CCC1CC2,2025-12-01,2,1,2,,,,2.0,,,"{140481, 140493}",{'Reductive_amination'},"{9155, 9167}"
140435,CN1CC2CCC1CN2,GXIMUJOQZCMEFY-UHFFFAOYSA-N,2.0,10.0,7524,Enamine,,Z3034936420,42.0,EUR,,,CN1CC2CCC1CN2,2025-12-09,2,1,2,,,,2.0,,,"{140482, 140491}",{'Reductive_amination'},"{9156, 9165}"
140433,CN1CC2CCC1C(N)C2,UWXQHWISDZPGAA-UHFFFAOYSA-N,2.0,10.0,2520,Enamine,,EN300-260827,59.0,EUR,,,CN1CC2CCC1C(N)C2.Cl.Cl,2025-12-01,2,1,2,,,,2.0,,,"{140507, 140486}",{'Reductive_amination'},"{9160, 9181}"
140437,CNC1CN2CCC1CC2,UWBYHCLTULMDDX-UHFFFAOYSA-N,1.0,1.0,437,Enamine,,EN300-74794,23.0,EUR,,,CNC1CN2CCC1CC2,2025-12-01,1,1,1,,,,1.0,,,{140489},{'Reductive_amination'},{9163}
140450,OCCN1CC2CCC1CN2,DTFZFNJOQKXOBY-UHFFFAOYSA-N,1.0,1.0,438,Enamine,,EN300-3127108,48.0,EUR,,,OCCN1CC2CCC1CN2,2025-12-01,1,1,1,,,,1.0,,,{140512},{'Reductive_amination'},{9186}
140547,O=C(O)c1ccc(-c2ccccn2)[nH]c1=O,YFLVHZXQLBWLKU-UHFFFAOYSA-N,13.0,13.0,,Enamine,,EN300-54434,18.2,EUR,,,O=C(O)c1ccc(-c2ccccn2)[nH]c1=O,2025-12-01,13,1,13,13.0,,,,,,"{140737, 140741, 140711, 140713, 140714, 140745, 140749, 140750, 140751, 140726, 140727, 140701, 140702}",{'Amidation'},"{9281, 9283, 9284, 9315, 9319, 9320, 9321, 9296, 9297, 9271, 9272, 9307, 9311}"
140596,CN(C)CC1CC2(CNC2)C1,ZUTFUTJEPOHVRV-UHFFFAOYSA-N,1.0,1.0,442,Enamine,,EN300-46736119,35.0,EUR,,,CN(C)CC1CC2(CNC2)C1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,2025-12-01,1,1,1,1.0,,,,,,{140701},{'Amidation'},{9271}
140597,C1CC(C2NCC23CCC3)C1,DWEPWDNMDHDMJC-UHFFFAOYSA-N,1.0,1.0,443,Enamine,,EN300-2988108,34.0,EUR,,,C1CC(C2NCC23CCC3)C1,2025-12-01,1,1,1,1.0,,,,,,{140702},{'Amidation'},{9272}
140606,c1cc(C2NCC23CCC3)cs1,KEQHFBXMNAFETQ-UHFFFAOYSA-N,1.0,1.0,446,Enamine,,EN300-262234,57.0,EUR,,,Cl.c1cc(C2NCC23CCC3)cs1,2025-12-01,1,1,1,1.0,,,,,,{140711},{'Amidation'},{9281}
140608,C1COC(C2NCC23CCC3)C1,XYMUNDPNQNXVDR-UHFFFAOYSA-N,1.0,1.0,447,Enamine,,EN300-216770,42.0,EUR,,,C1COC(C2NCC23CCC3)C1,2025-12-01,1,1,1,1.0,,,,,,{140713},{'Amidation'},{9283}
140609,c1coc(C2NCC23CCC3)c1,JCVSXUVOBGFGEF-UHFFFAOYSA-N,1.0,1.0,448,Enamine,,EN300-244752,42.0,EUR,,,c1coc(C2NCC23CCC3)c1,2025-12-01,1,1,1,1.0,,,,,,{140714},{'Amidation'},{9284}
140621,c1cncc(C2NCC23CCC3)c1,DLATYZOPBAWRGB-UHFFFAOYSA-N,1.0,1.0,449,Enamine,,EN300-269281,52.0,EUR,,,Cl.Cl.c1cncc(C2NCC23CCC3)c1,2025-12-01,1,1,1,1.0,,,,,,{140726},{'Amidation'},{9296}
129023,c1cc(C2NCC23CCC3)ccn1,DNWMMAOYBPXTNT-UHFFFAOYSA-N,1.0,1.0,450,Enamine,,EN300-310304,41.0,EUR,,,c1cc(C2NCC23CCC3)ccn1,2025-12-01,1,1,1,1.0,,,,,,{140727},{'Amidation'},{9297}
140631,CN1CCC(C2NCC23CCC3)CC1,RJIIPKVJGVOXPY-UHFFFAOYSA-N,1.0,1.0,451,Enamine,,EN300-52057577,39.0,EUR,,,CN1CCC(C2NCC23CCC3)CC1,2025-12-01,1,1,1,1.0,,,,,,{140737},{'Amidation'},{9307}
140635,Fc1ccc(C2NCC23CCC3)cc1,YQWTYTIDDWSYSV-UHFFFAOYSA-N,1.0,1.0,452,Enamine,,EN300-321123,45.0,EUR,,,Cl.Fc1ccc(C2NCC23CCC3)cc1,2025-12-01,1,1,1,1.0,,,,,,{140741},{'Amidation'},{9311}
140639,c1ccc(COC2CC3(CNC3)C2)cc1,DZYPAQIYPIBEFQ-UHFFFAOYSA-N,1.0,1.0,453,Enamine,,EN300-6762568,36.0,EUR,,,Cl.c1ccc(COC2CC3(CNC3)C2)cc1,2025-12-01,1,1,1,1.0,,,,,,{140745},{'Amidation'},{9315}
140643,CC(C)(C)OC(=O)N1CC2(CCC2CN)C1,OJWQZNMXCGURNC-UHFFFAOYSA-N,1.0,1.0,454,Enamine,,EN300-264546,134.0,EUR,,,CC(C)(C)OC(=O)N1CC2(CCC2CN)C1,2025-12-01,1,1,1,1.0,,,,,,{140749},{'Amidation'},{9319}
140644,FC(F)(F)c1ccc(C2NCC23CCC3)cc1,DSPCCVMBEYYQJP-UHFFFAOYSA-N,1.0,1.0,455,Enamine,,EN300-27689171,52.0,EUR,,,FC(F)(F)c1ccc(C2NCC23CCC3)cc1,2025-12-01,1,1,1,1.0,,,,,,{140750},{'Amidation'},{9320}
140645,CC1(CN)CC2(CN(C(=O)OC(C)(C)C)C2)C1,QKNIAEWIIHQTLZ-UHFFFAOYSA-N,1.0,1.0,456,Enamine,,EN300-45954058,42.0,EUR,,,CC1(CN)CC2(CN(C(=O)OC(C)(C)C)C2)C1,2025-12-01,1,1,1,1.0,,,,,,{140751},{'Amidation'},{9321}
128693,O=C(O)c1c(F)ccc2[nH]cnc12,TZDZANYHAKEIKU-UHFFFAOYSA-N,1.0,1.0,43,Enamine,,EN300-702796,40.0,EUR,,,Cl.O=C(O)c1c(F)ccc2[nH]cnc12,2025-12-01,1,1,1,1.0,,,,,,{140769},{'Amidation'},{9330}
140760,COC(=O)C(N)c1ncc[nH]1,CMYABQIILRECTA-UHFFFAOYSA-N,1.0,1.0,3675,Enamine,,Z1814609231,58.0,EUR,,,COC(=O)C(N)c1ncc[nH]1,2025-12-09,1,1,1,1.0,,,,,,{140769},{'Amidation'},{9330}
126639,N#Cc1csc2ccc(C(=O)O)cc12,MTSWUQKFDJHBJR-UHFFFAOYSA-N,5.0,10.0,2133,Enamine,,EN300-30997962,70.0,EUR,,,N#Cc1csc2ccc(C(=O)O)cc12,2025-12-01,5,1,5,5.0,,,,,,"{140999, 141004, 141006, 141009, 141013}",{'Amidation'},"{9481, 9486, 9488, 9491, 9495}"
140986,Nc1cc2c(cc1F)CNC2=O,RCTISGMYSBVFPB-UHFFFAOYSA-N,3.0,10.0,7532,Enamine,,Z1262645761,36.0,EUR,,,Nc1cc2c(cc1F)CNC2=O,2025-12-09,3,1,3,3.0,,,,,,"{142808, 142781, 140999}",{'Amidation'},"{9481, 10794, 10821}"
140991,COCCCN1Cc2ccc(N)cc2C1,XWZRAKCORTZBKY-UHFFFAOYSA-N,2.0,10.0,7537,Enamine,,Z406357982,28.0,EUR,,,COCCCN1Cc2ccc(N)cc2C1,2025-12-09,2,1,2,2.0,,,,,,"{141004, 142814}",{'Amidation'},"{10827, 9486}"
140993,CC(C)CCN1Cc2ccc(N)cc2C1,IVAPZPHQPAQHHW-UHFFFAOYSA-N,2.0,10.0,7538,Enamine,,Z406357176,18.0,EUR,,,CC(C)CCN1Cc2ccc(N)cc2C1,2025-12-09,2,1,2,2.0,,,,,,"{142816, 141006}",{'Amidation'},"{9488, 10829}"
140994,CCOCCCN1Cc2ccc(N)cc2C1,NJNJHDULCWSORL-UHFFFAOYSA-N,1.0,1.0,464,Enamine,,EN300-68261,15.0,EUR,,,CCOCCCN1Cc2ccc(N)cc2C1,2025-12-01,1,1,1,1.0,,,,,,{141009},{'Amidation'},{9491}
140995,CC(C)c1ccc(N2Cc3ccc(N)cc3C2)cc1,KMOWSBJDYXASIA-UHFFFAOYSA-N,3.0,10.0,7540,Enamine,,Z406357186,37.0,EUR,,,CC(C)c1ccc(N2Cc3ccc(N)cc3C2)cc1,2025-12-09,3,1,3,3.0,,,,,,"{141608, 142821, 141013}",{'Amidation'},"{10834, 9996, 9495}"
141048,O=C(O)CN1C(=O)C2CCCCC2C1=O,ZAXZNEUSTGLDHU-UHFFFAOYSA-N,2.0,10.0,2553,Enamine,,EN300-00188,22.0,EUR,,,O=C(O)CN1C(=O)C2CCCCC2C1=O,2025-12-01,2,1,2,2.0,,,,,,"{141289, 141254}",{'Amidation'},"{9644, 9679}"
141097,Nc1cnn(C2CCC(=O)NC2)c1,PXLUSILRNMCAHZ-UHFFFAOYSA-N,10.0,10.0,7544,Enamine,,Z1509991528,53.0,EUR,,,Nc1cnn(C2CCC(=O)NC2)c1,2025-12-09,10,1,10,10.0,,,,,,"{141254, 141416, 141452, 141395, 141268, 141590, 141337, 141595, 141500, 141373}",{'Amidation'},"{9985, 9890, 9763, 9644, 9806, 9842, 9785, 9658, 9980, 9727}"
141043,CCCCC1(C)NC(=O)N(CC(=O)O)C1=O,MFUUGZZBWSZXNI-UHFFFAOYSA-N,1.0,1.0,470,Enamine,,EN300-12157,15.0,EUR,,,CCCCC1(C)NC(=O)N(CC(=O)O)C1=O,2025-12-01,1,1,1,1.0,,,,,,{141268},{'Amidation'},{9658}
141100,Nc1cnn(C2CCC(=O)NC2=O)c1,SXKSOIWGXUAORF-UHFFFAOYSA-N,9.0,10.0,2555,Enamine,,EN300-46429246,68.0,EUR,,,Cl.Nc1cnn(C2CCC(=O)NC2=O)c1,2025-12-01,9,1,9,9.0,,,,,,"{141510, 141352, 141289, 141387, 141584, 141587, 141428, 141400, 141403}",{'Amidation'},"{9793, 9900, 9742, 9679, 9777, 9974, 9977, 9818, 9790}"
141053,CCCCC1(C)NC(=O)N(C(C)C(=O)O)C1=O,CMVLQXDMROVPSY-UHFFFAOYSA-N,2.0,10.0,2556,Enamine,,EN300-53360,55.0,EUR,,,CCCCC1(C)NC(=O)N(C(C)C(=O)O)C1=O,2025-12-01,2,1,2,2.0,,,,,,"{141400, 141337}",{'Amidation'},"{9790, 9727}"
141059,O=C(O)CN1C(=O)NC2(CCCCC2)C1=O,CGXTWPOZGXKGOX-UHFFFAOYSA-N,1.0,1.0,473,Enamine,,EN300-10959,14.0,EUR,,,O=C(O)CN1C(=O)NC2(CCCCC2)C1=O,2025-12-01,1,1,1,1.0,,,,,,{141352},{'Amidation'},{9742}
141065,CN1C(=O)N(CC(=O)O)C(=O)C12CCCCC2,XKEJSMNMNFCNDO-UHFFFAOYSA-N,2.0,10.0,2558,Enamine,,EN300-12585,24.0,EUR,,,CN1C(=O)N(CC(=O)O)C(=O)C12CCCCC2,2025-12-01,2,1,2,2.0,,,,,,"{141428, 141373}",{'Amidation'},"{9818, 9763}"
141050,CC(C(=O)O)N1C(=O)C2CC=CCC2C1=O,FXZGDMUZNFVTBV-UHFFFAOYSA-N,1.0,1.0,476,Enamine,,EN300-05770,15.0,EUR,,,CC(C(=O)O)N1C(=O)C2CC=CCC2C1=O,2025-12-01,1,1,1,1.0,,,,,,{141387},{'Amidation'},{9777}
141068,CC1CCC2(CC1)NC(=O)N(CC(=O)O)C2=O,JDHLGQPYECBZSL-UHFFFAOYSA-N,2.0,10.0,2561,Enamine,,EN300-10960,18.0,EUR,,,CC1CCC2(CC1)NC(=O)N(CC(=O)O)C2=O,2025-12-01,2,1,2,2.0,,,,,,"{141403, 141395}",{'Amidation'},"{9793, 9785}"
141072,CC1CC(C)CC2(C1)NC(=O)N(CC(=O)O)C2=O,NFEWOXHSNQUNSC-UHFFFAOYSA-N,2.0,10.0,2562,Enamine,,EN300-113548,48.0,EUR,,,CC1CC(C)CC2(C1)NC(=O)N(CC(=O)O)C2=O,2025-12-01,2,1,2,2.0,,,,,,"{141416, 141587}",{'Amidation'},"{9977, 9806}"
141076,CC1(C)CCCC2(C1)NC(=O)N(CC(=O)O)C2=O,CKNCQSUDJFYQAC-UHFFFAOYSA-N,2.0,10.0,2563,Enamine,,EN300-112212,42.0,EUR,,,CC1(C)CCCC2(C1)NC(=O)N(CC(=O)O)C2=O,2025-12-01,2,1,2,2.0,,,,,,"{141452, 141510}",{'Amidation'},"{9842, 9900}"
141074,O=C(O)CN1C(=O)NC(c2cccs2)(C2CC2)C1=O,ZPORFYRJWJKXNX-UHFFFAOYSA-N,1.0,1.0,480,Enamine,,EN300-113629,31.0,EUR,,,O=C(O)CN1C(=O)NC(c2cccs2)(C2CC2)C1=O,2025-12-01,1,1,1,1.0,,,,,,{141500},{'Amidation'},{9890}
141064,O=C(O)CNC(=O)C1CC1c1ccc(Cl)c(Cl)c1,CJWXSAFZRHKFLV-UHFFFAOYSA-N,1.0,1.0,481,Enamine,,EN300-28247768,29.0,EUR,,,O=C(O)CNC(=O)[C@@H]1C[C@H]1c1ccc(Cl)c(Cl)c1,2025-12-01,1,1,1,1.0,,,,,,{141584},{'Amidation'},{9974}
141091,CC1CC(C)(C)CC2(C1)NC(=O)N(CC(=O)O)C2=O,MWVCTRQTVQEROJ-UHFFFAOYSA-N,1.0,1.0,482,Enamine,,EN300-07623,15.0,EUR,,,CC1CC(C)(C)CC2(C1)NC(=O)N(CC(=O)O)C2=O,2025-12-01,1,1,1,1.0,,,,,,{141590},{'Amidation'},{9980}
141089,C#CCCSC1=C(C(=O)O)N2C(=O)C(C(C)O)C2C1C,OQPJKZFPZYXRIF-UHFFFAOYSA-N,1.0,1.0,483,Enamine,,EN300-45186396,139.0,EUR,,,C#CCCSC1=C(C(=O)O)N2C(=O)[C@H]([C@@H](C)O)[C@H]2[C@H]1C,2025-12-01,1,1,1,1.0,,,,,,{141595},{'Amidation'},{9985}
134365,CNC(=O)c1ccn(C2CCCNC2)n1,ALNAOOBLZPTRJH-UHFFFAOYSA-N,1.0,1.0,484,Enamine,,EN300-179880,15.0,EUR,,,CNC(=O)c1ccn(C2CCCNC2)n1.Cl.Cl,2025-12-01,1,1,1,1.0,,,,,,{141602},{'Amidation'},{9992}
141094,CSCC(C(=O)O)N1C(=O)C2CCCCC2C1=O,VUSVLCRDPBARIH-UHFFFAOYSA-N,1.0,1.0,485,Enamine,,EN300-00200,15.0,EUR,,,CSCC(C(=O)O)N1C(=O)C2CCCCC2C1=O,2025-12-01,1,1,1,1.0,,,,,,{141602},{'Amidation'},{9992}
139363,Nc1ccc2c(c1)CN(c1ccccc1)C2,BJTCEQMNWZXCGG-UHFFFAOYSA-N,2.0,10.0,7519,Enamine,,Z406357852,35.0,EUR,,,Nc1ccc2c(c1)CN(c1ccccc1)C2,2025-12-09,2,1,2,2.0,,,,,,"{141605, 141606}",{'Amidation'},"{9993, 9994}"
141603,O=C(O)c1ccc2c(c1)C1(CC1)C(=O)N2,DZFRNBXONNVCQK-UHFFFAOYSA-N,1.0,1.0,3694,Enamine,,Z2751024878,32.0,EUR,,,O=C(O)c1ccc2c(c1)C1(CC1)C(=O)N2,2025-12-09,1,1,1,1.0,,,,,,{141605},{'Amidation'},{9993}
141604,CN1C(=O)C(C)(C)c2cc(C(=O)O)ccc21,PWJVVMYLEYLDLK-UHFFFAOYSA-N,1.0,1.0,3695,Enamine,,Z1508939726,14.0,EUR,,,CN1C(=O)C(C)(C)c2cc(C(=O)O)ccc21,2025-12-09,1,1,1,1.0,,,,,,{141608},{'Amidation'},{9996}
128846,O=C(O)c1ccc(-c2nc[nH]n2)nc1,KDDNFIYRWFSBIJ-UHFFFAOYSA-N,3.0,10.0,2100,Enamine,,EN300-1628437,68.0,EUR,,,O=C(O)c1ccc(-c2nc[nH]n2)nc1,2025-12-01,3,1,3,3.0,,,,,,"{141729, 141731, 141739}",{'Amidation'},"{10048, 10056, 10046}"
141656,NCc1ccnc(-c2ccccn2)n1,VRFMDYCJJVRPNS-UHFFFAOYSA-N,1.0,1.0,488,Enamine,,EN300-345671,41.0,EUR,,,NCc1ccnc(-c2ccccn2)n1,2025-12-01,1,1,1,1.0,,,,,,{141729},{'Amidation'},{10046}
141658,NCc1cc(=O)n2ccc(Br)cc2n1,ABTCMWXDRHBOJN-UHFFFAOYSA-N,1.0,1.0,489,Enamine,,EN300-26690326,56.0,EUR,,,Cl.Cl.NCc1cc(=O)n2ccc(Br)cc2n1,2025-12-01,1,1,1,1.0,,,,,,{141731},{'Amidation'},{10048}
