name gnina_score gnina_score_min smina_score_min min_rmsd 
P577843 5.355 5.562 -6.694 0.855
P577844 6.062 5.696 -7.322 0.851
P577845 6.118 6.174 -6.143 0.246
P577846 5.991 6.218 -7.341 0.573
P577847 5.626 5.554 -7.487 0.702
P577848 5.498 5.361 -5.800 0.644
P577849 5.617 5.700 -7.161 1.227
P577850 5.435 5.412 -6.502 0.218
P577851 5.834 5.663 -7.293 0.632
P577852 5.735 5.625 -6.284 0.492
P577853 5.791 5.588 -7.372 0.747
P577854 5.830 5.769 -6.737 0.504
P577855 5.764 5.578 -7.206 0.595
P577856 5.477 5.480 -5.897 1.217
P577859 6.037 5.845 -7.297 0.652
P577861 6.290 6.131 -7.733 0.559
P577862 5.797 6.013 -7.752 0.559
P577863 5.573 5.793 -7.766 0.508
P577864 5.703 5.403 -6.881 0.667
P577865 5.230 5.473 -7.019 0.649
P577866 6.079 6.176 -7.498 0.362
P577867 5.455 5.491 -7.027 0.312
P577868 5.813 5.742 -7.103 0.544
P577870 6.066 5.928 -8.101 1.004
P577871 5.493 5.525 -6.841 0.559
P577872 6.130 5.892 -8.102 1.121
P577873 5.737 5.575 -7.837 1.376
P577874 5.019 5.286 -7.058 0.838
P577875 5.810 5.686 -6.699 0.365
P577876 6.054 5.885 -8.202 1.131
P577877 5.825 5.853 -7.031 1.222
P577879 5.777 5.763 -8.205 0.686
P577880 6.092 5.896 -5.485 0.807
P577881 6.126 6.102 -7.783 1.255
P577882 5.850 5.853 -6.376 0.473
P577883 5.867 5.870 -6.377 0.514
P577884 5.889 5.465 -5.022 2.092
P577885 5.881 5.905 -7.433 0.371
P577886 5.561 5.629 -7.045 0.521
P577887 6.086 5.926 -6.570 0.376
P577889 5.819 5.622 -6.064 0.834
P577891 6.148 6.001 -7.420 0.616
P577892 6.310 6.219 -7.995 0.310
P577893 5.326 5.564 -5.312 1.214
P577896 5.805 5.896 -5.336 1.313
P577897 5.459 5.397 -6.568 0.370
P577898 6.176 6.019 -5.606 0.791
P577899 6.014 6.124 -7.180 0.813
P577900 5.651 5.342 -5.273 2.097
P577901 5.974 5.922 -5.848 0.364
P577902 5.501 5.416 -7.481 0.522
P577903 6.111 6.178 -6.128 0.403
P577904 6.130 6.154 -6.033 0.289
P577905 6.279 6.298 -5.579 0.212
P577906 5.721 5.530 -3.288 0.806
P577907 6.329 6.333 -6.423 0.283
P577908 5.874 5.751 -6.683 0.361
P577909 5.945 5.964 -5.138 0.336
P577910 6.086 5.834 -6.916 1.078
P577911 6.506 6.536 -5.458 0.522
P577913 5.932 5.254 -6.379 2.486
P577914 5.674 5.449 -4.634 0.585
P577915 5.681 5.623 -7.481 0.472
P577916 6.387 6.188 -5.684 0.757
P577918 6.513 6.512 -6.979 0.477
P577919 6.458 6.427 -6.587 0.408
P577920 6.139 6.227 -6.985 0.836
P577921 6.092 5.848 -7.341 0.582
P577923 5.371 5.260 -5.308 1.111
P577924 5.291 5.154 -4.628 0.786
P577925 5.860 6.133 -7.956 0.764
P577928 5.022 5.058 -6.370 0.521
P577930 5.671 5.574 -5.205 0.462
P577931 6.094 6.013 -6.167 0.487
P577932 5.986 6.071 -8.221 0.366
P577933 5.533 5.651 -6.021 0.371
P577934 6.034 6.201 -7.889 0.421
P577935 5.379 5.162 -5.906 0.685
P577939 5.405 5.525 -7.511 0.419
P577945 5.652 5.417 -6.000 1.702
P577948 5.219 5.184 -7.057 0.606
P577951 5.374 5.378 -5.647 1.003
P577952 5.018 5.041 -5.187 0.959
P577953 5.923 5.978 -8.203 0.296
P577954 5.984 6.119 -6.861 0.572
P577955 6.540 6.746 -7.497 0.418
P577957 6.078 6.317 -8.213 0.689
P577958 5.462 5.320 -6.056 0.454
P577959 6.331 6.332 -6.782 0.461
P577960 6.031 6.036 -7.145 0.274
P577961 6.162 6.341 -7.624 0.501
P577962 5.552 5.756 -6.286 0.619
P577963 5.785 5.554 -5.284 1.079
P577964 6.801 6.787 -6.481 0.389
P577965 6.416 6.364 -5.952 1.284
P577966 6.497 6.536 -5.607 0.800
P577967 5.875 5.796 -4.669 1.633
P577972 4.404 4.182 -5.660 1.673
P577990 4.322 4.386 -5.994 1.219
P578002 4.193 4.388 -5.433 0.832
P578004 4.464 4.492 -5.545 1.378
P578008 4.531 4.306 -5.861 1.274
P578010 4.429 4.386 -5.132 0.531
P578012 4.192 4.093 -5.259 0.651
P578014 4.530 4.430 -5.529 0.386
P578018 4.453 4.285 -6.252 0.469
P578019 4.742 4.633 -6.432 1.303
P578042 4.470 4.540 -5.460 0.547
P578044 4.236 4.178 -4.279 0.743
P578045 4.417 4.252 -5.804 1.100
P578046 4.196 4.176 -3.573 1.537
P578051 4.391 4.384 -5.348 0.902
P578052 4.180 4.289 -5.345 1.209
P578053 4.315 4.194 -6.470 0.357
P578060 4.714 4.681 -6.632 0.931
P578061 4.340 4.224 -6.391 0.817
P578062 4.333 4.293 -4.986 0.594
P578069 4.402 4.335 -6.083 0.728
P578074 4.407 4.241 -5.715 1.160
P578075 4.614 4.535 -5.560 1.041
P578084 4.530 4.410 -4.567 0.734
P578085 4.766 4.750 -5.491 0.699
P578088 4.280 4.407 -4.547 0.850
P578089 4.126 4.128 -4.014 1.105
P578090 4.320 4.226 -4.187 2.681
P578091 4.380 4.201 -4.441 1.927
P578096 4.480 4.240 -4.279 2.792
P578098 4.792 4.698 -6.523 1.119
P578099 4.656 4.362 -5.477 0.892
P578101 5.086 4.567 -6.219 1.152
P578102 4.591 4.478 -6.392 1.597
P578105 4.462 4.273 -5.805 0.809
P578106 4.530 4.191 -4.972 1.873
P578107 4.467 4.430 -5.927 1.299
P578110 5.018 4.860 -5.641 0.352
P578112 4.844 4.606 -5.851 0.517
P578115 4.289 4.338 -5.369 0.633
P578119 4.437 4.231 -4.241 2.391
P578122 4.891 4.945 -5.369 1.026
P578123 4.091 3.989 -4.860 0.885
P578124 4.426 4.242 -3.995 1.186
P578125 4.532 4.655 -7.060 0.348
P578126 4.607 4.584 -5.274 0.614
P578131 5.268 4.608 -6.117 1.113
P578132 4.555 4.487 -5.500 0.866
P578133 4.518 4.381 -5.138 1.762
P578135 4.428 4.365 -4.481 0.868
P578136 4.552 4.554 -6.367 0.691
P578138 4.392 4.390 -5.409 0.982
P578139 4.529 4.358 -6.539 0.444
P578140 4.490 4.343 -6.657 0.345
P578142 4.586 4.380 -5.310 0.770
P578147 4.848 4.741 -6.036 0.394
P578148 4.638 4.577 -5.805 0.872
P578150 4.770 4.644 -4.909 0.556
P578152 4.839 4.768 -5.902 1.109
P578153 4.550 4.441 -5.532 0.775
P578155 4.440 4.502 -5.510 1.122
P578157 4.889 4.779 -5.136 1.097
P578158 4.271 4.290 -5.426 0.667
P578163 4.645 4.461 -5.320 0.674
P578165 4.906 4.586 -5.974 2.208
P578166 4.733 4.338 -5.724 0.861
P578167 4.844 4.805 -4.968 1.183
P578168 4.658 4.294 -5.181 1.306
P578170 4.953 4.872 -5.165 0.364
P578172 4.901 4.776 -4.873 0.595
P578176 4.816 4.716 -4.809 0.688
P578177 5.033 4.801 -4.935 0.715
P578178 4.961 4.700 -5.034 0.739
P578179 5.195 4.836 -5.106 1.632
P578180 4.506 4.420 -5.384 2.052
P578184 4.559 4.582 -5.040 0.846
P578187 4.849 4.418 -5.770 4.141
P578188 4.479 4.314 -3.708 1.699
P578189 4.654 4.100 -4.980 1.714
P578191 4.463 4.346 -4.737 2.087
P578192 4.568 4.074 -5.127 2.436
P578193 4.821 4.448 -5.297 0.954
P578195 4.646 4.686 -5.879 2.097
P578196 4.477 4.509 -5.511 0.946
P578200 4.577 4.661 -5.817 1.120
P578202 4.814 4.526 -6.036 0.638
P578205 4.422 4.454 -5.694 1.323
P578212 4.756 4.647 -6.132 0.773
P578214 5.290 5.097 -5.879 0.658
P578216 5.071 4.650 -6.120 0.919
P578220 4.705 4.347 -6.083 1.745
P578222 4.366 4.324 -6.844 1.124
P578223 5.065 4.633 -6.112 1.515
P578225 4.785 4.251 -6.192 0.686
P578227 4.517 4.421 -5.842 0.820
P578232 4.779 4.584 -6.672 1.740
P578234 4.847 4.686 -5.753 0.508
P578235 4.745 4.710 -5.589 0.863
P578237 4.717 4.577 -5.389 0.934
P578238 4.352 4.324 -5.500 0.793
P578240 4.996 4.979 -5.204 0.952
P578241 4.685 4.664 -6.041 0.782
P578243 5.075 4.980 -5.024 0.708
P578244 5.253 4.937 -5.626 1.132
P578245 4.489 4.453 -6.250 0.383
P578246 4.813 4.707 -4.999 0.599
P578251 4.682 4.552 -6.147 1.508
P578254 4.481 4.488 -5.488 0.146
P578256 4.678 4.671 -6.752 0.550
P578257 5.505 5.317 -5.184 1.260
P578258 5.272 5.090 -6.139 0.740
P578259 5.235 5.085 -5.103 0.879
P578262 4.568 4.537 -5.855 0.753
P578263 4.814 4.091 -5.981 1.033
P578264 5.047 4.736 -6.112 0.953
P578266 4.595 4.453 -6.571 1.608
P578270 5.117 4.980 -5.570 0.955
P578272 5.117 5.076 -5.647 0.941
P578273 4.765 4.567 -4.375 1.013
P578274 4.867 4.667 -4.918 1.844
P578275 4.501 4.293 -5.174 3.220
P578276 4.916 4.894 -4.106 1.694
P578277 5.241 4.241 -5.175 1.777
P578279 4.829 4.683 -4.225 2.060
P578280 5.106 4.920 -5.396 0.535
P578281 5.655 5.363 -5.274 0.852
P578282 5.259 5.285 -5.469 1.261
P578283 5.024 4.922 -4.732 0.564
P578285 5.280 5.004 -5.314 0.887
P578287 5.433 4.992 -6.200 1.467
P578289 5.663 5.391 -5.560 0.363
P578290 5.388 5.245 -4.729 0.651
P578291 4.932 4.813 -5.039 1.276
P578292 5.604 5.239 -5.552 1.118
P578293 5.379 5.224 -5.070 0.898
P578295 5.495 5.336 -5.014 0.640
P578300 5.312 5.053 -6.100 1.174
P578301 5.111 4.935 -5.890 1.067
P578305 5.265 5.211 -6.182 1.179
P578306 4.975 4.715 -5.515 1.314
P578308 5.200 5.183 -5.795 0.453
P578311 4.902 4.696 -5.560 1.894
P578312 5.165 4.850 -6.242 0.571
P578313 4.646 4.450 -5.145 1.191
P578315 4.702 4.627 -6.599 0.834
P578320 4.522 4.352 -6.389 1.661
P578323 4.632 4.642 -4.815 0.801
P578327 4.823 4.613 -5.093 0.401
P578331 5.189 4.589 -5.275 1.610
P578332 5.262 4.871 -6.034 1.912
P578334 4.898 4.993 -5.740 1.135
P578335 4.827 4.486 -6.523 1.208
P578337 6.188 6.112 -7.355 0.443
P578338 6.338 6.338 -7.062 0.433
P578343 6.563 6.496 -5.768 0.609
P578344 6.276 6.241 -7.074 0.436
P578350 6.469 6.432 -5.123 0.335
P578351 6.690 6.707 -5.574 0.407
P578354 6.787 6.732 -5.382 0.358
P578355 6.132 6.333 -7.419 0.441
P578357 6.167 6.268 -7.942 1.013
P578358 5.799 5.817 -5.524 0.793
P578359 5.536 6.104 -7.477 2.186
P578360 5.911 6.012 -7.879 0.344
P578361 5.329 5.192 -6.349 0.813
P578362 5.207 5.320 -5.771 0.562
P578363 5.611 5.617 -6.760 0.501
P578364 5.637 5.257 -5.668 1.072
P578365 5.765 5.715 -6.910 0.532
P578366 5.650 5.458 -5.934 0.456
P578369 5.456 5.194 -5.904 0.595
P578371 5.659 5.673 -7.915 0.419
P578372 6.475 6.454 -8.018 0.313
P578373 5.842 5.766 -7.405 0.306
P578374 5.913 5.917 -7.374 0.414
P578376 5.872 5.711 -6.047 0.932
P578377 5.134 5.092 -5.633 0.620
P578380 5.959 6.080 -7.474 0.395
P578382 6.163 6.102 -7.852 0.807
P578383 6.214 6.310 -6.520 0.384
P578385 6.183 6.194 -8.119 0.598
P578386 5.492 5.678 -6.193 0.374
P578387 6.461 6.378 -7.003 0.598
P578388 6.215 6.272 -6.747 0.494
P578389 6.146 6.038 -7.830 0.657
P578390 5.490 5.266 -5.491 2.285
P578391 5.819 5.249 -6.060 3.169
P578392 5.692 5.276 -5.579 0.760
P578393 6.292 6.261 -6.679 0.648
P578394 5.522 5.653 -8.161 0.853
P578395 4.929 4.908 -6.877 0.464
P578396 5.056 5.222 -6.260 0.483
P578397 5.932 6.042 -7.139 0.824
P578398 5.152 5.130 -7.038 0.427
P578400 5.510 5.667 -5.301 0.949
P578401 4.998 5.077 -5.025 0.636
P578402 5.141 5.281 -5.865 0.534
P578403 5.838 5.751 -6.156 0.449
P578404 5.158 5.099 -6.531 0.399
P578405 5.731 5.404 -5.729 2.999
P578406 5.489 5.551 -5.566 0.967
P578407 5.593 5.646 -7.857 0.508
P578408 5.328 5.356 -6.121 0.775
P578409 5.717 5.574 -4.997 0.670
P578410 5.363 5.562 -5.761 0.555
P578411 5.801 5.768 -6.197 0.291
P578412 5.879 5.970 -7.153 1.077
P578413 5.116 5.454 -5.935 0.279
P578415 5.714 5.596 -6.309 0.408
P578416 5.144 5.086 -6.063 0.696
P578417 5.093 5.569 -5.098 0.515
P578422 6.304 6.333 -6.918 0.232
P578424 5.586 5.652 -7.220 0.384
P578425 4.920 5.083 -4.443 0.366
P578429 6.029 5.865 -6.129 0.700
P578431 6.392 6.409 -7.089 0.398
P578432 6.392 6.395 -7.025 0.348
P578435 6.583 6.501 -6.673 0.458
P578441 6.702 6.711 -6.996 0.559
P578442 5.411 5.345 -6.896 0.318
P578443 5.537 5.546 -7.604 0.349
P578444 5.331 5.217 -6.533 1.166
P578446 5.510 5.334 -6.608 0.452
P578447 5.674 5.614 -6.959 0.574
P578448 5.648 5.650 -6.996 0.351
P578449 6.229 6.181 -6.775 0.471
P578450 6.185 6.204 -9.554 0.380
P578451 4.896 4.923 -6.171 0.391
P578454 6.446 6.583 -8.928 0.362
P578455 5.737 5.865 -8.722 0.374
P578456 6.334 6.417 -7.592 0.364
P578458 6.287 6.238 -7.858 0.335
P578459 6.463 6.567 -9.029 0.368
P578462 5.262 5.252 -7.733 0.344
P578464 5.993 6.382 -6.218 0.662
P578465 5.374 5.680 -6.468 0.827
P578468 6.465 6.437 -7.388 0.331
P578470 6.393 6.436 -8.126 0.378
P578472 6.367 6.394 -8.147 0.410
P578473 6.197 6.472 -7.424 0.645
P578474 6.229 6.218 -7.669 0.453
P578475 6.049 6.001 -6.176 0.888
P578476 6.656 6.682 -7.773 0.315
P578477 6.102 5.904 -6.952 0.857
P578478 6.306 6.350 -8.743 0.597
P578479 6.131 5.908 -6.576 0.783
P578482 6.178 5.807 -6.482 1.830
P578483 6.186 6.091 -3.927 1.120
P578484 5.950 5.992 -2.366 0.794
P578486 5.898 5.626 -6.641 1.574
P578488 6.805 6.837 -8.182 0.271
P578489 6.616 6.670 -7.517 0.288
P578495 6.022 5.953 -7.371 0.473
P578496 6.092 5.975 -6.520 1.558
P578497 6.671 6.498 -7.778 0.352
P578498 6.032 5.874 -4.173 1.100
P578499 6.430 6.471 -7.545 0.451
P578500 6.313 6.473 -8.273 1.113
P578503 5.771 5.821 -4.601 0.592
P578504 6.607 6.608 -7.241 0.549
P578505 6.425 6.324 -6.424 0.556
P578506 5.628 5.129 -6.141 2.291
P578507 5.835 4.957 -6.302 2.169
P578508 5.085 4.926 -6.052 0.747
P578509 5.588 5.669 -4.715 0.660
P578510 6.174 6.371 -7.188 0.615
P578512 5.944 5.907 -7.171 0.993
P578513 6.211 6.159 -7.190 0.480
P578515 6.225 6.259 -7.193 0.248
P578516 5.935 5.964 -6.302 0.227
P578517 6.257 6.229 -7.216 0.614
P578518 6.248 6.221 -7.396 0.412
P578519 6.102 6.206 -6.316 0.392
P578520 5.825 5.814 -6.871 0.561
P578522 5.975 6.228 -6.215 0.472
P578523 6.336 6.348 -6.799 0.627
P578525 6.348 6.350 -7.086 0.409
P578526 6.262 6.135 -5.666 0.543
P578527 6.137 6.118 -5.483 0.747
P578528 6.227 6.283 -6.662 0.817
P578530 6.328 6.067 -5.496 0.901
P578531 5.969 6.065 -7.762 0.507
P578532 5.265 5.412 -5.588 0.645
P578533 5.706 5.842 -5.507 0.527
P578534 5.196 5.670 -6.276 1.184
P578536 5.528 5.834 -5.002 0.461
P578537 5.833 5.503 -6.828 0.766
P578538 6.208 6.245 -7.145 0.233
P578539 5.874 6.335 -7.136 0.628
P578540 6.275 6.285 -7.560 0.318
P578541 5.944 6.604 -7.308 0.341
P578542 5.717 5.469 -6.233 0.876
P578543 5.932 5.873 -6.054 0.239
P578544 6.329 6.508 -6.623 0.545
P578545 6.356 6.643 -8.733 0.766
P578546 6.443 6.208 -6.458 0.782
P578547 6.187 6.183 -6.778 0.285
P578548 6.411 6.369 -6.288 0.181
P578549 5.615 5.359 -6.270 0.516
P578551 5.272 5.509 -6.301 0.537
P578555 6.318 6.358 -6.110 0.377
P578556 5.277 5.551 -5.962 1.287
P578558 6.189 6.235 -5.325 0.622
P578559 5.681 5.316 -6.117 1.083
P578561 5.668 5.843 -6.595 1.014
P578563 5.894 5.658 -5.307 1.036
P578564 5.846 5.652 -3.840 0.649
P578566 6.019 5.779 -4.759 0.472
P578567 6.003 5.771 -4.811 1.026
P578568 6.218 6.344 -7.610 1.075
P578569 5.897 5.611 -4.999 2.291
P578570 5.921 5.756 -4.555 0.513
P578571 5.999 5.828 -5.593 0.717
P578572 6.300 6.233 -6.920 0.735
P578573 6.244 6.177 -7.524 0.698
P578574 6.432 6.427 -6.380 0.223
P578576 6.286 6.547 -6.620 0.767
P578577 6.468 6.355 -7.051 0.636
P578579 6.618 6.481 -7.218 0.920
P578581 6.279 6.381 -8.387 0.608
P578582 6.641 6.529 -8.352 0.334
P578583 5.538 5.476 -3.381 0.401
P578584 5.875 5.674 -5.589 0.805
P578585 6.013 5.798 -3.617 0.834
P578587 5.875 5.801 -4.170 0.687
P578588 6.184 6.078 -6.533 0.479
P578590 5.975 5.477 -6.484 1.592
P578591 5.872 5.727 -6.552 1.226
P578594 5.596 5.485 -6.435 0.625
P578595 6.120 6.000 -7.215 0.447
P578597 6.134 5.964 -7.474 0.404
P578599 5.532 5.550 -6.785 0.537
P578602 5.596 5.706 -5.593 0.673
P578603 5.917 5.768 -7.452 0.564
P578604 6.573 6.749 -7.318 0.519
P578605 5.679 5.647 -6.937 0.391
P578606 6.312 6.320 -7.912 0.179
P578608 5.311 5.302 -5.542 0.695
P578609 6.268 6.373 -7.813 0.383
P578610 3.912 3.835 -2.953 1.335
P578611 3.649 3.797 -3.161 1.712
P578612 3.948 3.786 -2.099 2.742
P578613 4.468 4.132 -4.146 1.768
P578614 4.174 4.529 -3.263 0.584
P578615 3.967 4.343 -3.613 1.605
P578616 4.432 4.740 -2.871 2.459
P578617 3.707 3.964 -3.807 0.948
P578619 3.398 3.437 -3.818 1.413
P578621 3.342 3.323 -4.167 1.655
P578623 3.626 3.516 -3.865 1.461
P578625 3.554 3.681 -3.981 1.991
P578627 3.254 3.328 -3.885 2.037
P578629 3.579 3.620 -3.725 0.886
P578631 3.361 3.360 -3.635 0.596
P578633 3.458 3.570 -3.991 2.151
P578635 3.460 3.456 -4.082 1.670
P578637 3.318 3.296 -3.853 0.537
P578639 3.287 3.333 -3.505 0.752
P578641 3.444 3.519 -3.785 1.326
P578643 3.173 3.290 -3.893 1.173
P578645 3.385 3.460 -3.991 2.080
P578647 3.531 3.437 -3.927 1.671
P578649 3.309 3.342 -3.883 1.191
P578651 3.523 3.551 -3.809 0.789
P578653 3.463 3.475 -3.978 1.621
P578655 3.401 3.399 -3.899 1.663
P578657 3.301 3.312 -3.796 1.253
P578659 3.354 3.336 -3.544 0.708
P578661 3.465 3.464 -4.027 1.701
P578663 3.359 3.409 -3.619 0.739
P578666 3.297 3.265 -4.117 2.138
P578669 3.485 3.532 -3.870 1.430
P578671 3.501 3.514 -3.755 0.883
P578672 3.519 3.517 -3.693 2.169
P578676 3.466 3.433 -3.705 2.272
P578680 3.614 3.687 -3.671 1.914
P578684 3.301 3.366 -3.715 1.829
P578688 3.503 3.538 -3.588 2.133
P578692 3.664 3.562 -3.729 2.253
P578696 3.441 3.495 -3.726 1.948
P578701 3.506 3.586 -3.795 0.778
P578705 3.366 3.433 -3.810 1.843
P578708 3.614 3.733 -3.772 1.287
P578713 3.427 3.435 -4.019 1.781
P578718 3.317 3.327 -3.859 2.549
P578725 3.564 3.568 -3.885 1.804
P578729 3.534 3.698 -3.803 1.278
P578734 3.357 3.360 -3.950 0.625
P578738 3.354 3.389 -3.530 0.750
P578740 3.367 3.436 -3.713 1.175
P578743 3.373 3.345 -4.063 2.567
P578747 3.661 3.612 -3.921 1.802
P578751 3.602 3.762 -3.907 1.240
P578755 3.292 3.365 -3.759 1.790
P578759 3.573 3.626 -4.201 1.781
P578763 3.503 3.575 -4.085 1.751
P578766 3.603 3.498 -3.800 2.240
P578770 3.448 3.402 -3.525 1.565
P578774 3.482 3.503 -4.098 1.738
P578779 3.468 3.551 -3.841 1.702
P578782 3.616 3.538 -3.994 2.188
P578786 3.452 3.448 -3.597 1.517
P578790 3.533 3.577 -3.673 1.591
P578794 3.500 3.424 -3.836 2.251
P578798 3.424 3.443 -3.745 1.963
P578806 3.599 3.580 -3.682 2.282
P578810 3.608 3.726 -3.737 1.136
P578814 3.404 3.488 -3.991 1.285
P578818 3.446 3.461 -3.636 2.299
P578822 3.551 3.485 -4.025 1.904
P578826 3.629 3.726 -3.636 1.858
P578830 3.409 3.349 -3.756 1.649
P578831 3.436 3.350 -3.954 2.297
P578835 3.759 3.627 -3.758 2.152
P578839 3.743 3.772 -3.692 1.286
P578843 3.398 3.399 -3.643 1.835
P578848 3.328 3.379 -3.616 1.045
P578852 3.499 3.545 -4.027 1.757
P578856 3.615 3.764 -3.936 1.051
P578860 3.333 3.352 -4.071 1.717
P578864 3.522 3.510 -3.904 1.810
P578869 3.647 3.619 -4.018 1.130
P578873 3.464 3.427 -4.023 2.184
P578876 3.636 3.775 -3.977 1.447
P578880 3.567 3.547 -4.086 2.154
P578886 3.523 3.545 -3.873 1.187
P578888 3.426 3.513 -4.185 1.693
P578894 3.392 3.572 -3.654 0.927
P578898 3.498 3.584 -3.886 0.965
P578900 3.407 3.496 -3.905 1.778
P578904 3.509 3.561 -3.814 0.795
P578908 3.231 3.270 -3.961 1.848
P578912 3.417 3.484 -3.754 1.791
P578916 3.558 3.548 -3.881 1.844
P578920 3.341 3.489 -3.835 1.874
P578924 3.548 3.711 -3.833 1.368
P578928 3.492 3.604 -3.957 1.829
P578932 3.448 3.516 -3.872 1.791
P578935 3.404 3.436 -3.843 2.342
P578942 3.408 3.459 -3.886 1.739
P578949 3.627 3.751 -3.799 1.143
P578952 3.632 3.774 -3.950 1.274
P578956 3.386 3.513 -4.097 1.069
P578961 3.422 3.452 -3.981 1.120
P578964 3.574 3.591 -4.256 1.786
P578968 3.634 3.780 -3.938 1.052
P578971 3.495 3.403 -4.156 2.571
P578975 3.451 3.475 -4.297 1.752
P578980 3.728 3.602 -3.971 1.213
P578982 3.749 3.884 -3.926 1.046
P578986 3.418 3.416 -3.878 1.874
P578990 3.489 3.493 -3.982 2.030
P578994 3.358 3.417 -4.010 1.247
P579000 3.479 3.472 -3.220 0.278
P579011 3.605 3.641 -3.787 1.437
P579018 3.513 3.613 -4.035 1.825
P579023 3.298 3.342 -3.980 1.495
P579034 3.487 3.521 -2.997 0.253
P579039 3.756 3.744 -3.621 1.351
P579047 3.327 3.371 -3.871 1.641
P579059 3.632 3.708 -4.194 1.562
P579063 3.451 3.451 -3.915 1.742
P579075 3.750 3.733 -3.906 1.486
P579080 3.446 3.463 -3.358 0.310
P579086 3.436 3.470 -4.170 2.455
P579092 3.631 3.682 -3.859 1.665
P579104 3.647 3.679 -3.892 1.490
P579106 3.397 3.550 -3.839 1.458
P579118 3.600 3.678 -3.927 1.240
P579128 3.580 3.674 -3.961 1.500
P579132 3.445 3.510 -4.187 1.513
P579142 3.441 3.551 -3.882 1.590
P579151 3.555 3.608 -3.888 1.317
P579159 3.478 3.489 -3.005 0.205
P579167 3.405 3.423 -4.065 2.588
P579181 3.559 3.647 -3.913 1.569
P579190 3.600 3.829 -3.991 1.155
P579199 3.409 3.479 -4.039 1.124
P579206 3.462 3.525 -3.157 0.400
P579215 3.567 3.655 -4.121 1.531
P579219 3.451 3.502 -3.829 1.563
P579223 3.591 3.721 -3.697 1.646
P579225 3.370 3.419 -3.997 2.120
P579231 3.435 3.384 -3.975 2.363
P579234 3.707 3.703 -3.830 1.550
P579237 3.704 3.773 -3.801 1.303
P579240 3.314 3.396 -3.619 1.374
P579246 3.540 3.566 -3.923 1.548
P579250 3.602 3.614 -3.979 1.550
P579254 3.405 3.464 -3.758 1.534
P579256 3.388 3.529 -3.736 1.496
P579262 3.397 3.470 -4.020 0.982
P579267 3.597 3.565 -3.964 1.809
P579269 3.591 3.591 -3.761 1.754
P579272 3.499 3.511 -4.429 3.246
P579275 3.342 3.353 -3.769 1.433
P579282 3.466 3.576 -3.533 1.594
P579284 3.657 3.590 -4.258 3.055
P579288 3.418 3.404 -3.862 1.773
P579294 3.616 3.777 -3.732 1.340
P579297 3.572 3.504 -4.043 1.744
P579298 3.382 3.417 -4.052 0.698
P579305 3.456 3.373 -3.771 1.927
P579307 3.534 3.494 -3.806 1.400
P579312 3.440 3.474 -3.924 1.490
P579318 3.343 3.335 -3.774 1.590
P579323 3.633 3.648 -4.301 3.143
P579327 3.639 3.649 -4.342 1.806
P579331 3.316 3.335 -3.981 1.904
P579336 3.472 3.585 -3.782 1.776
P579340 3.625 3.659 -3.913 1.742
P579344 3.429 3.516 -3.930 1.851
P579348 3.619 3.690 -3.654 1.006
P579351 3.546 3.618 -4.109 1.635
P579355 3.442 3.539 -4.064 0.997
P579359 3.369 3.549 -3.827 1.281
P579363 3.502 3.645 -3.926 1.425
P579367 3.456 3.552 -4.087 1.560
P579375 3.385 3.477 -3.728 1.164
P579380 3.585 3.660 -3.905 1.922
P579383 3.569 3.763 -3.881 0.789
P579388 3.397 3.488 -4.010 1.070
P579392 3.424 3.527 -3.807 1.613
P579396 3.566 3.642 -4.167 1.767
P579399 3.388 3.492 -3.949 2.181
P579402 3.405 3.530 -4.256 1.593
P579406 3.691 3.738 -4.014 1.653
P579411 3.729 3.833 -3.814 1.811
P579415 3.490 3.579 -3.868 1.722
P579419 3.582 3.715 -3.830 1.719
P579423 3.480 3.528 -3.919 1.739
P579426 3.456 3.462 -3.831 1.688
P579429 3.525 3.499 -3.821 1.023
P579432 3.338 3.431 -3.914 1.085
P579435 3.425 3.446 -4.020 1.041
P579438 3.280 3.375 -3.777 0.875
P579440 3.836 3.825 -3.879 0.885
P579444 3.653 3.702 -3.623 0.976
P579447 3.438 3.418 -4.200 1.183
P579450 3.482 3.570 -4.018 0.885
P579452 3.501 3.489 -3.394 0.142
P579454 3.323 3.444 -3.932 0.859
P579458 3.564 3.644 -4.153 1.217
P579460 3.871 3.883 -4.107 1.619
P579462 3.314 3.368 -4.258 1.204
P579464 3.627 3.771 -3.863 1.270
P579467 3.417 3.380 -3.691 0.988
P579472 3.333 3.378 -3.578 0.885
P579475 3.703 3.691 -3.967 2.753
P579480 3.610 3.552 -4.014 1.517
P579482 3.559 3.683 -3.304 1.143
P579484 3.777 3.779 -4.151 1.622
P579486 3.684 3.556 -4.473 2.240
P579488 3.600 3.681 -4.301 1.636
P579493 3.462 3.475 -3.811 1.563
P579495 3.616 3.615 -3.801 1.656
P579496 3.564 3.570 -4.000 2.302
P579497 3.462 3.487 -3.882 2.191
P579498 3.464 3.423 -3.609 1.127
P579499 3.573 3.631 -3.893 1.296
P579500 3.574 3.403 -4.023 2.228
P579501 3.290 3.324 -3.999 1.937
P579502 3.479 3.515 -3.466 1.273
P579503 3.663 3.628 -3.782 2.451
P579504 3.362 3.367 -3.843 1.624
P579505 3.527 3.401 -4.001 2.236
P579506 3.579 3.581 -3.983 2.131
P579507 3.417 3.502 -4.077 1.252
